StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,BFIS_1,BFIS_2,BFIS_3,BFIS_4,BFIS_5,BFIS_HP45,BFIS_6,BFIS_7,BFIS_8,BFIS_9,BFIS_10,BFIS_HP46,BFIS_11,BFIS_12,BFIS_13,BFIS_14,BFIS_15,BFIS_HP47,BFIS_16,BFIS_17,BFIS_18,BFIS_19,BFIS_20,BFIS_HP48,BFIS_21,BFIS_22,BFIS_23,BFIS_24,BFIS_25,ATT_CHECK_4,BFIS_HP49,BFIS_26,BFIS_27,BFIS_28,BFIS_29,BFIS_30,BFIS_HP50,BFIS_31,BFIS_32,BFIS_33,BFIS_34,BFIS_35,BFIS_HP51,BFIS_36,BFIS_37,BFIS_38,BFIS_39,BFIS_40,BFIS_HP52,BFIS_41,BFIS_42,BFIS_43,BFIS_44,BFIS_45,BFIS_46,BFIS_47,BFIS_48,BFIS_49,BFIS_50,BFIS_51,BFIS_52,BFIS_53,BFIS_54,BFIS_55,BFIS_56,BFIS_57,BFIS_58,BFIS_59,BFIS_60,SAddItem_1,SAddItem_2,SAddItem_3,SAddItem_4,SAddItem_5,SAddItem_6,SAddItem_7,SAddItem_8,SAddItem_9,SAddItem_10,SBI_1,SBI_2,SBI_3,SBI_4,SBI_5,SBI_6,SBI_7,SBI_8,SBI_9,SBI_10,SBI_11,SBI_12,SBI_13,SBI_14,SBI_15,SBI_16,SBI_17,SBI_18,SBI_19,SBI_20,SBI_21,SBI_22,SBI_23,SBI_24,SBI_25,SBI_26,SBI_27,SBI_28,SBI_29,SBI_30,ATT_CHECK_2,SBI_31,SBI_32,SBI_33,SBI_34,SBI_35,SBI_36,SBI_37,SBI_38,SBI_39,SBI_40,SBI_41,SBI_42,SBI_43,SBI_44,SBI_45,SBI_46,SUBJ_SES,ID
4/23/17 21:18,4/23/17 21:36,0,100,1072,1,4/23/17 21:36,R_2XoNet46j4nBMHG,,,,,anonymous,EN,4,5,1,4,1,1,4,5,2,4,5,4,1,2,5,1,4,2,1,1,5,1,2,1,5,1,4,4,2,4,1,3,3,1,5,1,5,1,5,5,3,2,4,1,2,5,1,4,1,4,2,5,5,1,5,1,1,1,5,1,5,5,1,2,5,2,1,1,4,4,5,1,4,5,4,4,5,5,5,2,3,5,1,6,1,4,6,2,4,5,4,2,6,5,2,4,3,4,3,6,4,6,2,6,5,4,2,3,1,2,5,1,3,6,4,2,5,2,5,2,2,2,4,2,5,2,4,1269
4/23/17 21:42,4/23/17 21:51,0,100,565,1,4/23/17 21:51,R_2dLVfcz11GAQa5s,,,,,anonymous,EN,4,5,2,4,3,2,4,5,4,4,4,2,1,3,5,1,5,1,2,1,4,4,4,1,2,3,4,5,2,4,1,2,4,2,5,4,5,4,4,4,1,4,4,3,1,4,1,4,3,2,2,4,5,4,4,1,1,4,4,3,5,4,1,2,4,4,4,1,4,4,4,1,2,1,3,5,4,5,5,2,3,5,1,3,3,2,5,3,4,3,3,4,3,3,3,4,1,1,2,6,2,5,3,5,4,4,2,3,1,2,3,2,4,4,2,1,4,1,3,3,1,5,1,1,3,1,7,7893
4/23/17 21:47,4/23/17 22:03,0,100,946,1,4/23/17 22:03,R_1FS45Qfh6Qazrt7,,,,,anonymous,EN,4,5,4,2,4,2,4,5,5,4,4,2,2,4,4,4,3,2,4,5,4,4,5,2,4,4,4,4,1,4,2,4,5,4,4,3,5,4,5,4,4,4,4,3,4,4,2,4,2,4,2,5,2,2,4,3,2,4,4,2,4,5,2,3,4,4,2,4,2,4,4,4,2,4,3,5,4,5,4,4,4,5,3,5,4,3,6,3,4,2,3,3,5,3,3,5,2,2,3,6,3,4,1,6,5,4,3,5,2,2,3,2,3,3,3,3,5,2,3,3,3,2,2,3,5,3,7,4725
4/24/17 2:51,4/24/17 3:01,0,100,578,1,4/24/17 3:01,R_3lXijNWPtP7F0LH,,,,,anonymous,EN,4,4,4,2,1,3,3,4,5,3,5,4,2,3,3,4,4,3,4,1,3,4,5,4,4,3,4,2,1,4,2,4,4,4,2,1,4,4,3,1,5,5,4,2,4,3,3,3,4,3,4,3,3,2,3,4,3,1,2,3,4,3,3,2,4,3,4,3,4,2,3,3,4,4,3,4,3,4,4,3,3,4,3,3,2,3,4,3,4,3,3,3,4,2,3,3,2,1,2,6,2,4,3,4,3,3,3,3,3,2,4,2,3,2,3,2,5,2,3,2,4,2,3,2,3,3,6,8357
4/24/17 12:19,4/24/17 12:35,0,100,964,1,4/24/17 12:35,R_1Q9Do1bciuabxsR,,,,,anonymous,EN,5,3,4,4,5,1,4,5,4,4,4,4,1,2,4,4,4,2,2,2,2,3,5,2,2,3,2,5,2,4,2,1,3,4,4,5,5,4,3,2,2,4,2,3,4,4,2,4,4,4,3,4,4,1,3,4,1,3,3,2,4,4,2,4,4,4,5,4,4,4,4,3,3,2,3,5,5,5,5,4,2,6,3,5,4,3,5,2,4,4,4,3,2,4,4,4,3,4,4,6,2,4,3,5,3,3,3,5,2,2,3,3,4,5,3,3,4,3,4,3,4,3,4,3,5,4,6,394
4/24/17 15:04,4/24/17 15:32,0,100,1660,1,4/24/17 15:32,R_Q3z8dvNpab2Invj,,,,,anonymous,EN,4,5,2,2,4,3,2,5,2,3,5,3,2,4,5,4,3,3,2,4,4,4,5,1,2,4,2,3,3,4,1,2,5,3,2,1,4,4,4,4,4,5,4,3,3,4,4,3,4,4,3,5,4,2,4,1,1,2,3,4,5,4,4,2,4,4,4,4,4,3,4,1,2,2,4,5,5,5,5,3,4,6,2,4,4,2,4,3,4,2,4,3,5,2,3,4,2,2,2,5,2,2,3,5,4,4,2,4,4,2,3,3,3,3,2,2,2,2,3,2,3,2,2,3,4,2,7,4752
4/24/17 15:44,4/24/17 15:55,0,100,698,1,4/24/17 15:55,R_0v3z1y5AaaSafjH,,,,,anonymous,EN,5,4,4,4,5,1,4,5,4,4,4,4,1,2,4,4,4,3,2,3,2,4,5,3,4,2,4,5,2,4,2,2,4,4,2,5,5,2,4,2,1,5,2,2,4,3,3,4,3,4,3,4,4,1,4,4,4,2,3,4,4,5,2,5,3,5,4,2,5,4,4,2,4,3,4,5,5,5,5,3,3,5,2,5,4,3,5,2,5,4,5,4,3,4,4,4,4,4,4,5,2,5,3,5,5,4,2,5,2,2,4,2,4,4,4,2,4,3,5,3,3,2,4,2,3,3,6,394
4/24/17 18:47,4/24/17 19:08,0,100,1289,1,4/24/17 19:08,R_1P1cXTFfwoeNPuB,,,,,anonymous,EN,1,5,4,1,1,1,4,5,4,2,5,4,4,1,4,4,4,1,5,5,5,5,5,1,2,1,5,1,1,4,1,5,5,5,1,1,5,5,5,4,5,5,4,5,2,4,5,5,4,1,5,5,2,1,2,5,1,1,1,4,5,5,5,5,1,2,4,4,4,2,4,1,4,1,4,4,5,4,5,2,3,4,2,6,3,3,5,2,3,3,6,5,5,2,5,3,2,1,3,3,1,3,3,4,5,2,1,4,4,2,3,2,6,4,2,5,3,2,4,3,4,1,2,3,5,4,5,1027
4/24/17 20:08,4/24/17 20:26,0,100,1090,1,4/24/17 20:26,R_1iamogySsPQW7BS,,,,,anonymous,EN,2,4,4,2,5,1,2,4,5,3,4,1,1,2,4,2,1,2,2,4,2,4,2,3,1,4,4,2,2,4,2,4,4,3,4,5,5,4,4,2,3,2,5,2,3,2,3,2,5,3,3,4,4,4,3,2,3,2,4,4,4,2,2,2,4,4,1,2,1,2,3,2,3,2,2,4,3,4,3,4,5,3,2,2,3,3,3,4,4,4,2,3,5,1,4,4,2,1,3,5,2,4,4,4,2,3,4,4,2,2,4,4,4,2,4,1,1,2,3,4,4,1,2,5,2,3,7,3016
4/24/17 20:24,4/24/17 20:34,0,100,623,1,4/24/17 20:34,R_1Qsy6vx7g20a2Jv,,,,,anonymous,EN,5,4,2,3,3,4,2,5,2,2,5,4,2,4,4,3,3,2,2,5,5,4,4,3,4,3,4,5,1,4,2,1,5,3,2,2,4,2,3,5,4,4,3,2,4,4,2,4,3,5,4,4,3,2,5,2,1,2,1,3,4,4,3,3,4,4,4,4,4,5,4,2,4,4,3,5,4,5,4,2,2,5,2,5,5,3,4,3,4,2,2,4,4,5,4,4,2,1,4,6,2,4,3,4,4,3,3,4,2,2,4,2,3,3,3,2,4,1,4,3,3,2,2,2,3,3,8,7221
4/17/17 20:51,4/17/17 21:03,0,1,725,0,4/24/17 21:03,R_2aleWbIjCcITX9x,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4099
4/25/17 13:04,4/25/17 13:14,0,100,624,1,4/25/17 13:14,R_3j7Io6mm9NYmBpa,,,,,anonymous,EN,5,5,2,1,1,1,4,5,1,5,5,5,2,1,4,5,5,2,1,1,5,5,5,2,5,1,4,4,1,4,1,2,5,2,1,1,4,2,1,4,2,5,2,2,1,4,5,5,1,5,1,4,1,1,5,1,1,1,1,1,5,4,5,1,5,5,4,4,5,2,5,1,5,5,2,3,5,4,4,4,3,5,3,4,4,2,6,2,6,3,3,4,5,3,3,6,2,2,3,5,1,4,2,6,3,4,3,5,2,2,4,2,4,2,3,3,6,3,4,2,4,2,2,3,5,2,7,4970
4/25/17 17:20,4/25/17 17:29,0,100,538,1,4/25/17 17:29,R_2tAaOgwO8Rbtmrk,,,,,anonymous,EN,5,5,1,2,1,2,4,5,2,4,5,2,1,4,5,2,4,2,4,5,5,4,5,1,4,2,2,4,1,4,1,2,4,2,4,1,5,4,5,5,4,5,5,2,2,5,2,4,4,4,4,5,4,1,4,1,1,2,1,4,5,5,2,1,5,5,4,2,4,4,4,1,2,1,4,4,4,5,5,5,4,6,1,5,4,3,5,2,5,2,4,3,5,4,2,5,2,3,3,5,2,4,3,5,2,2,2,4,2,2,4,2,3,3,3,1,6,3,4,2,3,2,2,2,4,3,6,3491
4/25/17 17:06,4/25/17 17:31,0,100,1457,1,4/25/17 17:31,R_1mfa7rdPCMJRL8w,,,,,anonymous,EN,4,4,2,1,3,1,2,5,2,3,5,2,2,4,5,5,4,3,2,2,5,5,5,3,4,5,4,4,1,4,2,4,2,3,1,2,5,2,4,5,5,5,4,4,3,5,5,4,4,3,2,5,2,3,4,3,1,1,1,1,5,5,4,1,5,4,4,5,4,3,4,2,2,4,4,4,4,5,3,3,4,4,2,4,3,3,5,3,4,2,3,3,5,3,3,4,1,3,3,4,3,3,3,4,1,2,3,4,2,2,4,2,4,2,2,3,5,3,4,3,3,1,2,3,4,3,6,1826
4/25/17 20:24,4/25/17 20:45,0,100,1285,1,4/25/17 20:45,R_1PYmXAWaijWq4Bv,,,,,anonymous,EN,5,2,2,1,1,2,5,4,5,2,4,1,3,4,1,4,3,3,1,2,4,4,5,4,4,3,3,2,1,4,1,2,3,4,1,2,2,1,2,3,4,5,3,2,3,4,4,4,2,4,4,2,1,4,5,1,4,1,2,2,4,2,4,2,4,3,3,5,3,2,5,4,2,4,2,4,5,2,4,3,4,5,4,4,3,5,5,2,3,4,2,3,6,3,3,2,4,2,3,5,4,5,2,3,5,5,2,2,2,2,4,2,4,6,3,5,5,5,4,2,6,1,2,3,4,4,4,8133
4/25/17 20:46,4/25/17 20:55,0,100,516,1,4/25/17 20:55,R_2rVnjMKIhWg0ax8,,,,,anonymous,EN,4,1,4,4,4,3,4,5,4,5,5,5,2,3,4,4,4,3,5,4,3,2,5,3,4,2,4,1,5,4,2,4,4,4,5,4,4,5,5,3,5,4,5,4,3,4,4,4,4,3,5,5,5,5,3,4,3,3,2,4,4,4,4,3,2,5,4,4,4,1,3,1,3,2,1,1,3,2,3,2,4,6,2,5,5,2,3,2,3,4,4,4,4,3,4,4,2,5,4,5,4,4,4,4,4,4,3,4,4,2,3,3,3,5,4,4,5,2,4,2,2,4,4,4,4,3,3,1934
4/25/17 21:05,4/25/17 21:25,0,100,1198,1,4/25/17 21:25,R_a31NfsUyoF2wggN,,,,,anonymous,EN,2,4,2,4,2,1,1,5,3,1,4,1,2,1,4,4,1,1,5,5,2,2,5,3,1,1,5,1,4,4,1,5,5,2,1,4,5,5,4,2,5,5,4,5,4,5,5,2,4,2,5,5,1,4,2,1,1,1,4,5,5,1,5,2,4,2,4,3,2,1,3,1,2,1,2,4,4,4,4,1,6,5,4,2,3,3,3,4,5,1,3,3,3,1,5,3,1,1,1,5,2,1,3,4,2,1,4,1,2,2,4,4,1,1,1,6,4,2,2,5,5,1,1,5,3,3,4,3947
4/25/17 21:37,4/25/17 21:52,0,100,927,1,4/25/17 21:52,R_1gpcWXgjQnWp0wn,,,,,anonymous,EN,4,5,5,4,2,2,2,5,4,3,5,4,2,3,4,4,4,1,4,1,1,3,5,1,2,3,5,4,1,4,1,2,5,4,3,2,4,4,4,1,4,5,3,1,1,4,2,4,1,3,4,4,4,2,4,1,4,3,4,2,5,4,2,4,4,4,4,2,4,3,4,1,4,3,4,5,5,4,5,4,3,4,2,5,4,2,5,3,4,2,2,3,5,4,3,3,2,4,2,5,2,4,1,4,2,3,2,4,2,2,4,2,3,3,2,2,3,2,4,2,3,1,3,2,3,2,7,6321
4/25/17 22:24,4/25/17 22:43,0,100,1140,1,4/25/17 22:43,R_1HeJomUVai5yKVk,,,,,anonymous,EN,2,4,5,4,1,2,2,5,2,4,5,4,2,2,4,5,4,2,5,4,1,4,5,3,2,2,5,2,1,4,2,2,4,4,2,1,2,4,4,1,4,4,3,2,2,4,4,5,2,4,4,4,2,1,4,4,4,2,2,4,4,4,4,1,4,2,4,4,4,2,4,2,4,4,2,2,3,4,4,4,5,6,3,5,4,3,4,4,4,1,4,4,6,2,3,5,1,2,4,5,3,3,4,4,1,3,2,4,4,2,2,4,3,4,3,5,5,3,4,4,4,5,3,5,4,3,6,6255
4/26/17 9:17,4/26/17 9:29,0,100,695,1,4/26/17 9:29,R_sMCJVWHE2mFd5GF,,,,,anonymous,EN,4,3,1,4,3,4,5,5,1,5,5,2,2,2,5,1,4,3,3,2,5,4,1,1,5,3,2,4,1,4,1,2,2,2,2,3,5,4,4,5,2,3,5,2,2,5,1,5,3,3,4,5,5,4,3,4,2,3,4,2,4,5,1,3,3,2,1,1,3,4,3,2,1,2,4,5,4,5,5,3,2,4,1,6,3,3,6,1,3,2,1,3,5,4,3,3,1,2,1,4,1,6,2,2,5,3,1,6,2,2,4,2,3,4,5,3,2,2,5,1,1,1,3,1,2,2,7,9816
4/26/17 14:35,4/26/17 14:46,0,100,657,1,4/26/17 14:46,R_3MPBPs2tsecF0hP,,,,,anonymous,EN,5,4,4,2,3,4,5,5,5,4,4,2,4,2,5,2,5,1,4,3,3,5,4,1,5,1,2,5,1,4,1,1,4,4,4,2,3,4,4,2,3,3,2,2,2,4,4,4,1,1,3,4,5,1,4,2,2,2,5,2,4,4,4,4,4,4,4,4,4,4,5,1,2,1,4,5,5,5,5,1,2,5,1,5,2,5,6,2,6,1,2,3,6,6,3,6,1,3,2,6,3,6,2,3,6,2,2,3,2,2,6,3,3,2,2,2,4,5,5,2,4,1,2,2,4,4,8,3877
4/26/17 17:05,4/26/17 17:33,0,100,1671,1,4/26/17 17:33,R_2eRttUrZTerRzJj,,,,,anonymous,EN,4,4,2,3,3,3,4,4,4,3,4,4,2,2,4,2,2,2,4,1,4,4,4,3,4,2,4,4,2,4,1,2,4,4,4,2,5,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,4,2,5,2,2,4,3,2,4,4,4,4,4,4,1,4,4,4,5,2,2,1,3,4,4,4,4,3,4,5,3,5,5,3,5,4,4,4,3,4,5,5,4,5,2,4,4,6,4,4,4,5,5,4,4,3,3,2,4,3,4,4,4,2,4,3,5,4,4,3,4,4,4,4,6,4503
4/26/17 17:29,4/26/17 17:45,0,100,928,1,4/26/17 17:45,R_1eXINEEgsLZURTX,,,,,anonymous,EN,4,5,3,3,3,4,4,4,3,5,4,4,2,3,3,3,3,3,2,1,3,3,4,2,3,3,3,4,3,4,2,1,4,3,2,2,4,3,3,3,4,3,3,2,3,3,3,3,2,3,4,4,3,3,3,3,2,2,3,3,4,3,2,2,4,4,3,2,4,4,5,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,3,4,5,3,4,6,3,4,4,2,2,5,6,4,5,2,5,4,3,3,3,2,2,3,3,3,4,3,3,4,4,4,3,4,3,2,2,4,3,6,8596
4/19/17 21:52,4/19/17 21:52,0,1,35,0,4/26/17 21:53,R_2rvyykJfQvJcRZx,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2497
4/27/17 15:41,4/27/17 15:52,0,100,640,1,4/27/17 15:52,R_1mVMek5UkgxhqcB,,,,,anonymous,EN,5,5,4,4,4,2,4,5,2,5,5,4,1,2,5,1,4,2,2,1,4,2,4,2,4,1,2,5,2,4,1,2,5,3,5,2,5,1,4,2,2,4,3,2,1,4,2,4,5,5,4,5,5,1,4,1,1,4,2,2,5,5,1,4,5,5,4,1,4,5,5,1,4,3,4,5,4,5,5,3,3,5,3,5,4,3,4,2,4,1,2,3,4,3,3,4,2,2,2,5,2,2,2,4,1,1,1,4,1,2,4,1,2,2,1,1,4,2,3,2,1,1,1,2,4,2,7,7373
4/27/17 15:37,4/27/17 15:52,0,100,930,1,4/27/17 15:52,R_qQ5SIWUI72LgwAF,,,,,anonymous,EN,2,2,2,4,2,2,5,4,4,2,5,4,2,4,5,4,4,2,4,4,4,5,5,4,4,4,4,2,2,4,1,4,2,4,4,2,4,5,2,4,5,5,5,2,4,4,4,5,4,1,5,5,4,2,2,3,1,1,2,4,4,4,4,4,2,2,1,2,3,1,4,1,1,1,2,4,4,2,4,3,4,6,2,3,2,2,4,3,4,1,3,4,5,5,5,5,2,1,1,4,2,2,3,3,1,3,3,4,2,2,3,2,3,3,1,4,4,4,4,2,1,4,2,4,5,2,6,8661
4/27/17 17:26,4/27/17 17:34,0,100,508,1,4/27/17 17:34,R_revtAjmK9rEKgh3,,,,,anonymous,EN,5,4,3,4,5,4,3,4,2,3,5,4,1,3,4,4,5,4,3,4,4,2,5,1,4,2,4,4,2,4,2,1,4,4,5,1,3,3,4,4,3,5,2,2,4,4,2,5,3,3,3,4,5,1,2,4,1,3,1,2,4,4,2,1,4,3,4,1,5,4,4,2,4,1,5,5,4,5,5,6,6,6,4,4,4,4,4,4,5,3,3,6,6,5,3,4,1,1,1,6,3,4,2,5,4,4,3,1,1,2,3,1,3,3,3,3,3,1,5,2,6,2,3,1,3,3,7,3860
4/27/17 22:43,4/27/17 22:55,0,100,767,1,4/27/17 22:55,R_2dfIHwcwOwTjo2A,,,,,anonymous,EN,4,5,2,4,1,1,4,5,2,2,5,1,2,1,4,4,4,1,4,1,4,2,5,1,5,1,1,2,1,4,1,2,5,2,4,1,5,4,5,2,4,4,5,2,2,5,4,5,5,4,1,5,4,1,4,1,2,2,1,2,5,5,3,1,4,5,2,2,5,2,4,1,2,2,1,4,4,4,5,3,2,6,1,5,3,2,5,3,6,2,5,5,6,3,4,6,2,1,1,4,1,3,5,5,4,3,4,5,1,2,5,3,4,5,2,4,6,1,4,2,5,1,1,3,4,3,5,8891
4/27/17 23:27,4/27/17 23:44,0,100,1025,1,4/27/17 23:44,R_1DwmZ41FZUROqmj,,,,,anonymous,EN,3,5,2,4,4,2,2,4,3,4,4,4,2,2,5,2,3,1,4,2,4,4,3,2,3,2,2,4,4,4,1,2,4,2,4,3,5,5,4,3,4,3,4,3,2,4,2,2,4,4,4,5,5,2,3,2,2,4,4,4,4,4,2,4,3,4,2,2,3,3,4,2,4,3,3,4,4,4,4,4,5,5,3,5,5,2,3,3,4,1,4,5,5,4,5,4,1,2,4,6,3,3,4,4,4,5,4,4,3,2,3,4,4,4,4,5,4,3,3,4,4,2,3,3,3,2,6,876
4/30/17 17:35,4/30/17 18:11,0,100,2144,1,4/30/17 18:11,R_rdNOiX18nX6IgYF,,,,,anonymous,EN,4,5,2,2,4,1,5,5,3,2,5,2,1,4,5,2,3,1,4,1,4,4,4,2,4,2,4,4,4,4,1,4,5,2,2,4,5,4,5,4,5,4,4,2,2,5,4,4,4,2,2,5,4,4,2,2,2,2,2,2,5,5,2,3,4,4,1,2,2,2,4,1,2,1,4,5,4,5,4,4,3,5,2,5,3,3,5,3,5,2,3,4,5,5,4,5,1,4,4,4,2,3,1,4,3,4,2,4,5,2,4,3,3,2,2,2,4,2,4,1,2,2,4,2,5,3,5,3339
4/30/17 18:23,4/30/17 18:36,0,100,822,1,4/30/17 18:36,R_3fdFbvxRYsM2Bjo,,,,,anonymous,EN,2,4,2,2,3,1,1,5,4,4,4,2,1,2,5,3,2,1,5,5,5,4,4,1,1,2,4,2,1,4,1,2,3,2,2,3,5,5,4,3,5,5,3,4,1,4,4,3,5,4,5,5,2,2,2,2,2,2,2,4,4,3,4,4,5,3,4,4,2,2,4,2,1,1,3,3,3,4,4,1,3,4,1,3,4,2,4,4,4,2,3,6,3,1,5,5,2,1,3,3,2,1,2,4,4,3,5,6,2,2,2,4,4,1,2,4,5,2,3,3,4,1,1,4,4,1,8,3841
4/30/17 18:51,4/30/17 19:28,0,100,2241,1,4/30/17 19:28,R_3D14dsHpUIXM9vT,,,,,anonymous,EN,4,5,2,4,4,4,3,5,2,4,4,2,2,3,5,3,5,1,3,1,4,4,4,2,4,2,4,4,2,4,1,1,4,2,4,1,5,3,5,5,5,5,5,2,1,4,2,3,4,2,4,5,4,1,2,1,2,1,4,2,5,5,2,2,4,5,2,2,4,2,4,2,2,2,4,5,5,5,4,3,3,5,2,5,5,4,4,4,5,1,4,5,5,5,4,5,2,2,3,6,2,5,2,6,2,4,4,4,3,2,5,3,4,4,3,3,6,2,4,3,3,2,5,3,3,3,6,1677
5/1/17 15:32,5/1/17 15:47,0,100,877,1,5/1/17 15:47,R_2ttXw7S4bzQrcsA,,,,,anonymous,EN,3,4,4,4,3,1,5,4,4,4,4,1,2,4,4,1,3,1,3,1,2,2,5,1,4,2,2,5,1,4,1,2,2,1,5,3,5,3,5,2,2,4,2,2,3,4,1,4,4,3,3,4,5,2,5,1,1,4,1,3,5,4,1,1,3,3,1,1,4,4,4,1,1,3,4,5,4,5,4,2,3,6,1,6,3,2,6,3,5,1,1,5,2,4,3,5,1,3,3,6,1,4,1,6,2,2,2,3,1,2,3,2,4,3,3,2,5,1,4,1,4,1,2,2,6,1,6,8268
5/1/17 15:43,5/1/17 15:52,0,100,510,1,5/1/17 15:52,R_3qKgcsvdelrrot4,,,,,anonymous,EN,5,4,2,4,3,4,4,4,4,4,3,2,2,3,5,1,4,1,4,2,4,4,4,4,2,1,2,4,2,4,1,2,4,3,3,1,5,2,4,4,2,3,4,2,1,4,2,4,2,4,4,4,4,3,4,4,2,3,4,3,5,4,2,3,5,5,4,4,4,4,5,3,3,3,3,5,5,5,5,5,4,4,3,5,3,2,5,4,2,2,4,4,5,4,4,3,5,6,4,6,3,5,2,5,5,4,2,4,2,2,4,3,4,2,4,3,4,2,5,5,5,2,4,3,4,2,7,440
5/1/17 17:09,5/1/17 17:22,0,100,748,1,5/1/17 17:22,R_RC9iXWKELBlsx9f,,,,,anonymous,EN,5,5,5,1,4,4,5,3,5,1,3,2,4,1,5,4,5,5,1,4,1,4,5,5,5,5,5,5,1,4,1,4,2,5,2,5,1,4,2,1,4,4,2,3,5,5,5,2,1,2,5,2,4,5,5,5,4,1,5,1,2,4,5,3,2,1,5,3,2,1,3,5,5,4,3,5,4,4,4,1,5,5,3,4,5,5,5,4,3,4,2,3,3,2,4,4,2,1,4,6,3,4,4,2,3,5,4,6,2,2,3,4,5,2,3,4,5,2,3,4,3,5,2,2,3,4,7,2129
5/1/17 19:46,5/1/17 19:53,0,100,426,1,5/1/17 19:53,R_3EolhlG7YXR6ZiH,,,,,anonymous,EN,4,4,3,3,2,4,3,4,2,4,4,4,4,4,4,2,3,3,2,4,4,3,2,2,4,2,2,4,2,4,2,1,4,2,4,2,4,2,5,3,3,2,4,2,2,4,2,2,2,4,3,4,4,2,4,2,2,2,2,2,4,5,2,3,4,5,4,3,4,4,5,2,4,2,4,4,4,5,4,3,2,4,3,4,3,3,3,2,4,3,3,3,4,4,3,4,4,3,3,5,3,4,4,4,3,4,3,4,2,2,4,2,3,3,3,3,3,3,4,2,3,3,4,3,4,3,7,3100
5/1/17 19:58,5/1/17 20:23,0,100,1489,1,5/1/17 20:23,R_rebqn1M0KXWFMcN,,,,,anonymous,EN,1,5,4,4,2,1,2,5,5,5,4,2,5,4,5,2,4,3,4,4,5,4,5,1,1,4,5,5,3,3,2,4,5,4,1,4,5,4,4,4,5,5,4,4,1,2,4,4,5,2,4,3,2,2,3,5,4,2,4,4,4,4,4,2,3,3,4,4,3,4,3,3,3,2,2,3,3,4,3,3,5,5,1,4,4,4,3,6,2,2,6,5,4,1,4,6,4,2,3,5,3,2,4,4,4,3,5,4,2,3,4,4,4,3,4,5,5,3,4,5,6,4,3,6,4,2,5,8193
4/24/17 20:27,4/24/17 20:27,0,1,8,0,5/1/17 20:27,R_2c5jWvjpxLnKzGq,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/17 21:01,5/1/17 21:26,0,100,1528,1,5/1/17 21:26,R_31XFAUPuFsSvXc9,,,,,anonymous,EN,5,4,4,4,3,2,5,4,1,5,4,4,2,3,4,1,4,4,2,4,3,2,2,1,5,4,2,5,1,4,1,1,3,2,5,1,5,2,4,2,2,4,4,1,4,5,2,4,2,3,2,5,5,1,4,2,2,4,4,1,5,5,1,1,5,4,1,4,5,5,5,5,4,5,5,5,5,5,5,4,3,5,2,5,3,3,5,2,2,5,2,4,5,4,3,4,4,4,3,6,4,5,2,5,5,4,2,5,1,2,5,2,5,4,5,2,5,2,5,2,2,1,4,2,5,3,9,5760
5/1/17 20:59,5/1/17 21:27,0,100,1644,1,5/1/17 21:27,R_3CIp3bSpXKMmfu8,,,,,anonymous,EN,4,5,4,4,4,3,2,5,4,4,4,1,2,3,4,3,2,3,4,5,2,3,4,3,4,2,5,2,2,4,1,2,4,4,3,4,5,5,4,2,4,4,4,2,3,4,3,3,3,2,4,4,4,1,4,2,3,2,2,4,5,2,1,3,4,5,4,4,2,2,3,1,4,2,2,4,5,4,5,3,5,6,2,4,4,3,5,3,4,3,3,4,2,2,5,4,3,1,4,6,3,3,3,5,3,4,3,3,2,2,4,3,2,3,3,3,3,2,4,3,4,2,2,3,4,5,7,5740
4/24/17 21:34,4/24/17 21:35,0,1,50,0,5/1/17 21:35,R_3ssqSwKKW1LJB90,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016
